,ID,Autor,Data,Texto,Link,Rede,Tipo,Curtidas,Comentários,Compart.,Hora,Curtidas Normalizadas,Class
2689,267949976607343_644328093720877,Lula,2022-08-12,"?? PROGRAMA JUNTOS PELO BRASIL

 4? Defesa da Amazônia, combate ao desmatamento, respeito às leis ambientais e proteção dos povos indígenas, com garantia de terras e direitos, aliado ao enfrentamento das mudanças climáticas.

?? Veja todas as diretrizes do programa Juntos Pelo Brasil: https://bit.ly/DiretrizesDoPrograma",https://www.facebook.com/532424834911204/posts/644328093720877,facebook,photo,5396,562,758,12:53:16,0.0186283,Joy
3283,267949976607343_651104289709924,Lula,2022-08-18,"Estou voltando porque quero cuidar do povo brasileiro. E sei que não estarei sozinho. 

Boa noite e até amanhã. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/651104289709924,facebook,video,43644,8317,7395,23:30:47,0.1971087,Event
3284,267949976607343_651104289709924,Lula,2022-08-18,"Estou voltando porque quero cuidar do povo brasileiro. E sei que não estarei sozinho. 

Boa noite e até amanhã. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/651104289709924,facebook,video,43644,8317,7395,23:30:47,0.1971087,Space
3285,267949976607343_651104289709924,Lula,2022-08-18,"Estou voltando porque quero cuidar do povo brasileiro. E sei que não estarei sozinho. 

Boa noite e até amanhã. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/651104289709924,facebook,video,43644,8317,7395,23:30:47,0.1971087,City
3286,267949976607343_651104289709924,Lula,2022-08-18,"Estou voltando porque quero cuidar do povo brasileiro. E sei que não estarei sozinho. 

Boa noite e até amanhã. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/651104289709924,facebook,video,43644,8317,7395,23:30:47,0.1971087,Font
3287,267949976607343_651104289709924,Lula,2022-08-18,"Estou voltando porque quero cuidar do povo brasileiro. E sei que não estarei sozinho. 

Boa noite e até amanhã. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/651104289709924,facebook,video,43644,8317,7395,23:30:47,0.1971087,Rectangle
3288,267949976607343_651104289709924,Lula,2022-08-18,"Estou voltando porque quero cuidar do povo brasileiro. E sei que não estarei sozinho. 

Boa noite e até amanhã. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/651104289709924,facebook,video,43644,8317,7395,23:30:47,0.1971087,Art
3289,267949976607343_651104289709924,Lula,2022-08-18,"Estou voltando porque quero cuidar do povo brasileiro. E sei que não estarei sozinho. 

Boa noite e até amanhã. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/651104289709924,facebook,video,43644,8317,7395,23:30:47,0.1971087,Entertainment
3290,267949976607343_651104289709924,Lula,2022-08-18,"Estou voltando porque quero cuidar do povo brasileiro. E sei que não estarei sozinho. 

Boa noite e até amanhã. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/651104289709924,facebook,video,43644,8317,7395,23:30:47,0.1971087,Urban design
3291,267949976607343_651104289709924,Lula,2022-08-18,"Estou voltando porque quero cuidar do povo brasileiro. E sei que não estarei sozinho. 

Boa noite e até amanhã. 

??: Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/651104289709924,facebook,video,43644,8317,7395,23:30:47,0.1971087,World
3524,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,Jacket
3525,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,Facial hair
3526,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,People
3527,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,Happy
3528,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,Font
3529,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,Person
3530,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,Gesture
3531,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,Beard
3532,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,Smile
3533,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,Hairstyle
3534,267949976607343_654996419320711,Lula,2022-08-21,"Nós queremos uma sociedade da fraternidade, do carinho. Não queremos as pessoas se odiando, queremos elas se abraçando, se ajudando.

?? Ricardo Stuckert",https://www.facebook.com/532424834911204/posts/654996419320711,facebook,video,10000,1853,1551,19:00:19,0.0401124,Forehead
3685,267949976607343_657994812354205,Lula,2022-08-24,Eles têm a fábrica de mentiras. Nós temos você e a verdade. Doe para a campanha de Lula #Doe13: doe.lula.com.br #equipeLula,https://www.facebook.com/532424834911204/posts/657994812354205,facebook,video,7159,1600,950,10:58:36,0.0268551,Electric blue
3686,267949976607343_657994812354205,Lula,2022-08-24,Eles têm a fábrica de mentiras. Nós temos você e a verdade. Doe para a campanha de Lula #Doe13: doe.lula.com.br #equipeLula,https://www.facebook.com/532424834911204/posts/657994812354205,facebook,video,7159,1600,950,10:58:36,0.0268551,Terrestrial plant
3687,267949976607343_657994812354205,Lula,2022-08-24,Eles têm a fábrica de mentiras. Nós temos você e a verdade. Doe para a campanha de Lula #Doe13: doe.lula.com.br #equipeLula,https://www.facebook.com/532424834911204/posts/657994812354205,facebook,video,7159,1600,950,10:58:36,0.0268551,Happy
3688,267949976607343_657994812354205,Lula,2022-08-24,Eles têm a fábrica de mentiras. Nós temos você e a verdade. Doe para a campanha de Lula #Doe13: doe.lula.com.br #equipeLula,https://www.facebook.com/532424834911204/posts/657994812354205,facebook,video,7159,1600,950,10:58:36,0.0268551,Thumb
3689,267949976607343_657994812354205,Lula,2022-08-24,Eles têm a fábrica de mentiras. Nós temos você e a verdade. Doe para a campanha de Lula #Doe13: doe.lula.com.br #equipeLula,https://www.facebook.com/532424834911204/posts/657994812354205,facebook,video,7159,1600,950,10:58:36,0.0268551,Publication
3690,267949976607343_657994812354205,Lula,2022-08-24,Eles têm a fábrica de mentiras. Nós temos você e a verdade. Doe para a campanha de Lula #Doe13: doe.lula.com.br #equipeLula,https://www.facebook.com/532424834911204/posts/657994812354205,facebook,video,7159,1600,950,10:58:36,0.0268551,Font
3691,267949976607343_657994812354205,Lula,2022-08-24,Eles têm a fábrica de mentiras. Nós temos você e a verdade. Doe para a campanha de Lula #Doe13: doe.lula.com.br #equipeLula,https://www.facebook.com/532424834911204/posts/657994812354205,facebook,video,7159,1600,950,10:58:36,0.0268551,Gesture
3692,267949976607343_657994812354205,Lula,2022-08-24,Eles têm a fábrica de mentiras. Nós temos você e a verdade. Doe para a campanha de Lula #Doe13: doe.lula.com.br #equipeLula,https://www.facebook.com/532424834911204/posts/657994812354205,facebook,video,7159,1600,950,10:58:36,0.0268551,Finger
3705,267949976607343_658152609005092,Lula,2022-08-24,"Quer ver o que os governos do PT fizeram na sua cidade? Acesse Casa 13 pelo celular ou computador, diga de onde você é, veja o legado do PT e compartilhe nas redes: https://casa13.pt.org.br/no-seu-municipio #EquipeLula",https://www.facebook.com/532424834911204/posts/658152609005092,facebook,video,5850,875,905,15:00:01,0.0207468,Magenta
3706,267949976607343_658152609005092,Lula,2022-08-24,"Quer ver o que os governos do PT fizeram na sua cidade? Acesse Casa 13 pelo celular ou computador, diga de onde você é, veja o legado do PT e compartilhe nas redes: https://casa13.pt.org.br/no-seu-municipio #EquipeLula",https://www.facebook.com/532424834911204/posts/658152609005092,facebook,video,5850,875,905,15:00:01,0.0207468,Font
3820,267949976607343_659264122227274,Lula,2022-08-25,"Lula foi inocentado de todas as acusações que sofreu! Lula é inocente! #Lula13 #BrasilDaEsperança
#LulaNoJN",https://www.facebook.com/532424834911204/posts/659264122227274,facebook,video,8655,1191,2085,21:14:13,0.0338361,Facial hair
3821,267949976607343_659264122227274,Lula,2022-08-25,"Lula foi inocentado de todas as acusações que sofreu! Lula é inocente! #Lula13 #BrasilDaEsperança
#LulaNoJN",https://www.facebook.com/532424834911204/posts/659264122227274,facebook,video,8655,1191,2085,21:14:13,0.0338361,T-shirt
3822,267949976607343_659264122227274,Lula,2022-08-25,"Lula foi inocentado de todas as acusações que sofreu! Lula é inocente! #Lula13 #BrasilDaEsperança
#LulaNoJN",https://www.facebook.com/532424834911204/posts/659264122227274,facebook,video,8655,1191,2085,21:14:13,0.0338361,Adaptation
3823,267949976607343_659264122227274,Lula,2022-08-25,"Lula foi inocentado de todas as acusações que sofreu! Lula é inocente! #Lula13 #BrasilDaEsperança
#LulaNoJN",https://www.facebook.com/532424834911204/posts/659264122227274,facebook,video,8655,1191,2085,21:14:13,0.0338361,Person
3824,267949976607343_659264122227274,Lula,2022-08-25,"Lula foi inocentado de todas as acusações que sofreu! Lula é inocente! #Lula13 #BrasilDaEsperança
#LulaNoJN",https://www.facebook.com/532424834911204/posts/659264122227274,facebook,video,8655,1191,2085,21:14:13,0.0338361,Font
3825,267949976607343_659264122227274,Lula,2022-08-25,"Lula foi inocentado de todas as acusações que sofreu! Lula é inocente! #Lula13 #BrasilDaEsperança
#LulaNoJN",https://www.facebook.com/532424834911204/posts/659264122227274,facebook,video,8655,1191,2085,21:14:13,0.0338361,Gesture
3826,267949976607343_659264122227274,Lula,2022-08-25,"Lula foi inocentado de todas as acusações que sofreu! Lula é inocente! #Lula13 #BrasilDaEsperança
#LulaNoJN",https://www.facebook.com/532424834911204/posts/659264122227274,facebook,video,8655,1191,2085,21:14:13,0.0338361,Top
3827,267949976607343_659264122227274,Lula,2022-08-25,"Lula foi inocentado de todas as acusações que sofreu! Lula é inocente! #Lula13 #BrasilDaEsperança
#LulaNoJN",https://www.facebook.com/532424834911204/posts/659264122227274,facebook,video,8655,1191,2085,21:14:13,0.0338361,Beard
3828,267949976607343_659264122227274,Lula,2022-08-25,"Lula foi inocentado de todas as acusações que sofreu! Lula é inocente! #Lula13 #BrasilDaEsperança
#LulaNoJN",https://www.facebook.com/532424834911204/posts/659264122227274,facebook,video,8655,1191,2085,21:14:13,0.0338361,Forehead
